trip_distance,trip_duration,passenger_count,pickup_hour,is_weekend,traffic_condition,weather_condition,fare_amount,avg_speed_kmh,is_peak_hour,is_night_ride,fare_per_km,duration_per_km,distance_bucket,hour_period
0.85,1.24,1.0,21,1,High,Snowy,7.5,41.13,0,0,8.8235,1.4588,0,3
7.81,12.06,1.0,2,0,Medium,Cloudy,27.14,38.86,0,1,3.475,1.5442,1,0
3.52,10.45,2.0,17,0,Very High,Cloudy,31.01,20.21,1,0,8.8097,2.9688,0,2
12.44,21.92,1.0,22,1,Medium,Rainy,48.48,34.05,0,1,3.8971,1.7621,1,3
2.13,2.85,2.0,7,0,Medium,Clear,11.51,44.84,1,0,5.4038,1.338,0,1
8.16,17.72,2.0,0,0,High,Foggy,43.13,27.63,0,1,5.2855,2.1716,1,0
2.15,4.26,4.0,13,0,Medium,Clear,10.29,30.28,0,0,4.786,1.9814,0,2
10.0,17.97,1.0,21,0,Medium,Clear,32.88,33.39,0,0,3.288,1.797,1,3
16.55,31.81,1.0,22,0,Medium,Clear,55.43,31.22,0,1,3.3492,1.9221,2,3
1.08,4.54,2.0,12,0,High,Cloudy,8.92,14.27,0,0,8.2593,4.2037,0,2
16.11,25.25,2.0,11,0,Low,Clear,39.12,38.28,0,0,2.4283,1.5673,2,1
7.2,17.11,1.0,2,1,Medium,Clear,30.02,25.25,0,1,4.1694,2.3764,1,0
1.09,6.64,2.0,17,0,High,Cloudy,13.41,9.85,1,0,12.3028,6.0917,0,2
4.46,10.58,1.0,20,1,Medium,Clear,21.26,25.29,1,0,4.7668,2.3722,0,3
1.4,1.68,1.0,12,0,Very High,Rainy,10.94,50.0,0,0,7.8143,1.2,0,2
9.64,17.5,2.0,14,0,Medium,Clear,31.75,33.05,0,0,3.2936,1.8154,1,2
11.38,21.57,1.0,9,0,Medium,Clear,40.12,31.66,1,0,3.5255,1.8954,1,1
0.89,6.12,1.0,0,0,Medium,Clear,8.6,8.73,0,1,9.6629,6.8764,0,0
5.64,12.36,1.0,5,0,High,Cloudy,28.8,27.38,0,1,5.1064,2.1915,1,0
13.48,20.78,1.0,8,0,Low,Clear,36.7,38.92,1,0,2.7226,1.5415,1,1
5.76,7.95,1.0,14,1,Low,Cloudy,16.48,43.47,0,0,2.8611,1.3802,1,2
6.14,8.59,2.0,22,0,Medium,Clear,21.85,42.89,0,1,3.5586,1.399,1,3
4.01,8.74,1.0,13,0,Low,Cloudy,12.47,27.53,0,0,3.1097,2.1796,0,2
15.08,24.75,1.0,10,0,Low,Clear,40.35,36.56,0,0,2.6757,1.6412,2,1
5.43,10.58,1.0,6,0,Low,Clear,16.05,30.79,0,0,2.9558,1.9484,1,1
5.11,11.71,2.0,23,1,Medium,Clear,23.08,26.18,0,1,4.5166,2.2916,1,3
5.39,9.92,1.0,1,0,High,Cloudy,26.57,32.6,0,1,4.9295,1.8404,1,0
15.01,34.55,1.0,13,1,High,Cloudy,64.9,26.07,0,0,4.3238,2.3018,2,2
14.27,21.75,1.0,5,0,Low,Rainy,42.46,39.37,0,1,2.9755,1.5242,1,0
4.13,10.28,2.0,4,1,Medium,Foggy,19.74,24.11,0,1,4.7797,2.4891,0,0
3.24,7.93,2.0,4,0,High,Cloudy,20.48,24.51,0,1,6.321,2.4475,0,0
5.42,9.22,2.0,18,1,Low,Clear,17.98,35.27,1,0,3.3173,1.7011,1,3
6.8,18.44,4.0,18,1,Very High,Rainy,48.88,22.13,1,0,7.1882,2.7118,1,3
2.18,4.62,1.0,5,0,Medium,Rainy,14.56,28.31,0,1,6.6789,2.1193,0,0
12.64,31.92,2.0,9,0,High,Rainy,64.95,23.76,1,0,5.1384,2.5253,1,1
5.33,6.76,1.0,22,1,Medium,Clear,20.08,47.31,0,1,3.7674,1.2683,1,3
3.25,7.15,1.0,13,1,Low,Rainy,12.97,27.27,0,0,3.9908,2.2,0,2
0.9,1.27,2.0,16,0,Medium,Rainy,8.43,42.52,0,0,9.3667,1.4111,0,2
2.18,2.26,1.0,2,0,High,Cloudy,14.08,57.88,0,1,6.4587,1.0367,0,0
2.91,8.04,3.0,9,0,Medium,Rainy,19.0,21.72,1,0,6.5292,2.7629,0,1
1.48,1.26,1.0,2,0,Low,Cloudy,10.12,70.48,0,1,6.8378,0.8514,0,0
4.94,9.86,1.0,4,0,Medium,Rainy,23.27,30.06,0,1,4.7105,1.996,0,0
2.93,10.58,5.0,18,0,Medium,Rainy,18.66,16.62,1,0,6.3686,3.6109,0,3
0.5,1.0,1.0,9,1,Medium,Foggy,8.73,30.0,1,0,17.46,2.0,0,1
3.12,2.53,2.0,15,1,Low,Foggy,7.88,73.99,0,0,2.5256,0.8109,0,2
6.28,13.8,3.0,0,0,Medium,Cloudy,25.96,27.3,0,1,4.1338,2.1975,1,0
6.42,14.82,1.0,5,1,High,Clear,31.05,25.99,0,1,4.8364,2.3084,1,0
3.53,12.26,1.0,8,0,Very High,Clear,30.61,17.28,1,0,8.6714,3.4731,0,1
4.74,10.58,3.0,4,0,High,Foggy,29.0,26.88,0,1,6.1181,2.2321,0,0
3.79,10.24,1.0,9,0,Medium,Clear,19.69,22.21,1,0,5.1953,2.7018,0,1
2.39,2.5,1.0,1,0,Low,Cloudy,11.04,57.36,0,1,4.6192,1.046,0,0
2.23,5.35,1.0,4,0,Low,Clear,9.4,25.01,0,1,4.2152,2.3991,0,0
4.9,11.11,3.0,0,0,Medium,Cloudy,20.98,26.46,0,1,4.2816,2.2673,0,0
11.4,17.23,1.0,9,1,Low,Rainy,35.02,39.7,1,0,3.0719,1.5114,1,1
1.85,2.91,4.0,21,1,Low,Clear,4.68,38.14,0,0,2.5297,1.573,0,3
9.88,15.46,6.0,8,1,Low,Rainy,32.99,38.34,1,0,3.3391,1.5648,1,1
0.5,10.58,3.0,2,1,Medium,Cloudy,8.87,2.84,0,1,17.74,21.16,0,0
4.34,5.73,2.0,14,1,Low,Cloudy,11.91,45.45,0,0,2.7442,1.3203,0,2
11.96,10.58,1.0,3,1,Medium,Clear,43.51,67.83,0,1,3.638,0.8846,1,0
3.31,6.93,1.0,12,0,High,Rainy,20.09,28.66,0,0,6.0695,2.0937,0,2
6.64,12.4,2.0,5,1,Low,Clear,20.2,32.13,0,1,3.0422,1.8675,1,0
1.84,1.0,1.0,19,0,Low,Clear,8.92,110.4,1,0,4.8478,0.5435,0,3
10.84,15.27,1.0,16,1,Low,Cloudy,30.09,42.59,0,0,2.7758,1.4087,1,2
0.5,10.58,2.0,22,0,Medium,Foggy,7.26,2.84,0,1,14.52,21.16,0,3
15.31,35.14,1.0,4,1,High,Cloudy,70.49,26.14,0,1,4.6042,2.2952,2,0
1.77,3.25,3.0,14,1,Low,Rainy,7.0,32.68,0,0,3.9548,1.8362,0,2
16.6,28.43,1.0,7,1,Medium,Cloudy,56.93,35.03,1,0,3.4295,1.7127,2,1
3.48,10.14,1.0,4,1,High,Clear,22.25,20.59,0,1,6.3937,2.9138,0,0
10.26,21.01,1.0,23,0,Medium,Clear,37.06,29.3,0,1,3.6121,2.0478,1,3
3.08,8.51,5.0,12,0,High,Clear,18.03,21.72,0,0,5.8539,2.763,0,2
1.08,1.0,1.0,0,0,Low,Cloudy,7.06,64.8,0,1,6.537,0.9259,0,0
1.57,2.29,1.0,6,0,Medium,Clear,7.08,41.14,0,0,4.5096,1.4586,0,1
5.43,12.75,4.0,21,0,High,Clear,31.16,25.55,0,0,5.7385,2.3481,1,3
0.68,3.27,1.0,4,0,Very High,Snowy,17.06,12.48,0,1,25.0882,4.8088,0,0
1.75,3.91,1.0,13,1,High,Cloudy,12.42,26.85,0,0,7.0971,2.2343,0,2
3.78,9.36,1.0,16,0,High,Cloudy,20.79,24.23,0,0,5.5,2.4762,0,2
6.3,12.35,2.0,17,0,Medium,Clear,26.63,30.61,1,0,4.227,1.9603,1,2
2.51,1.17,1.0,6,0,Medium,Clear,9.54,128.72,0,0,3.8008,0.4661,0,1
9.7,15.52,2.0,21,0,Low,Cloudy,27.5,37.5,0,0,2.8351,1.6,1,3
8.6,21.08,1.0,17,0,High,Cloudy,43.31,24.48,1,0,5.036,2.4512,1,2
2.46,2.64,1.0,19,0,Medium,Foggy,13.94,55.91,1,0,5.6667,1.0732,0,3
8.92,15.3,2.0,6,0,Medium,Rainy,33.7,34.98,0,0,3.778,1.7152,1,1
0.5,1.0,1.0,7,0,High,Clear,9.5,30.0,1,0,19.0,2.0,0,1
0.97,2.11,1.0,12,1,Low,Rainy,5.42,27.58,0,0,5.5876,2.1753,0,2
0.5,2.07,2.0,17,0,Low,Cloudy,4.89,14.49,1,0,9.78,4.14,0,2
12.36,25.78,1.0,8,0,Medium,Clear,45.66,28.77,1,0,3.6942,2.0858,1,1
5.7,8.83,1.0,22,0,Low,Clear,16.1,38.73,0,1,2.8246,1.5491,1,3
2.85,6.09,2.0,0,0,Medium,Clear,15.35,28.08,0,1,5.386,2.1368,0,0
1.31,1.0,2.0,21,0,Low,Clear,6.88,78.6,0,0,5.2519,0.7634,0,3
2.68,2.96,3.0,7,0,Low,Cloudy,11.24,54.32,1,0,4.194,1.1045,0,1
3.77,4.56,2.0,20,1,Medium,Rainy,17.84,49.61,1,0,4.7321,1.2095,0,3
11.29,19.35,4.0,11,0,Medium,Clear,38.22,35.01,0,0,3.3853,1.7139,1,1
6.21,12.67,1.0,1,0,Medium,Cloudy,26.64,29.41,0,1,4.2899,2.0403,1,0
0.65,3.02,1.0,14,0,High,Cloudy,7.28,12.91,0,0,11.2,4.6462,0,2
0.5,2.76,3.0,20,0,High,Clear,9.97,10.87,1,0,19.94,5.52,0,3
0.86,2.1,1.0,23,1,Medium,Rainy,7.82,24.57,0,1,9.093,2.4419,0,3
4.23,8.98,1.0,17,0,Medium,Cloudy,19.99,28.26,1,0,4.7258,2.1229,0,2
8.12,12.65,4.0,14,0,Medium,Rainy,29.81,38.51,0,0,3.6712,1.5579,1,2
12.95,23.86,1.0,19,0,Medium,Cloudy,45.53,32.56,1,0,3.5158,1.8425,1,3
5.02,10.61,1.0,19,0,Medium,Clear,21.46,28.39,1,0,4.2749,2.1135,1,3
3.59,4.49,2.0,8,0,Low,Rainy,13.08,47.97,1,0,3.6435,1.2507,0,1
0.92,1.0,1.0,2,1,Low,Cloudy,3.89,55.2,0,1,4.2283,1.087,0,0
16.7,29.93,5.0,19,0,Medium,Rainy,63.67,33.48,1,0,3.8126,1.7922,2,3
12.23,21.06,1.0,18,0,Medium,Clear,41.79,34.84,1,0,3.417,1.722,1,3
1.47,1.0,2.0,17,0,Medium,Clear,10.65,88.2,1,0,7.2449,0.6803,0,2
5.74,20.81,1.0,19,1,Very High,Rainy,46.29,16.55,1,0,8.0645,3.6254,1,3
5.35,12.5,3.0,7,1,Medium,Clear,22.11,25.68,1,0,4.1327,2.3364,1,1
7.85,14.3,4.0,0,1,High,Cloudy,35.5,32.94,0,1,4.5223,1.8217,1,0
6.94,8.8,3.0,23,1,Low,Cloudy,19.89,47.32,0,1,2.866,1.268,1,3
6.22,14.75,1.0,14,0,Very High,Clear,36.16,25.3,0,0,5.8135,2.3714,1,2
0.5,5.93,4.0,18,1,High,Clear,9.73,5.06,1,0,19.46,11.86,0,3
0.52,1.0,2.0,9,1,Medium,Clear,5.13,31.2,1,0,9.8654,1.9231,0,1
1.66,3.21,4.0,11,0,Low,Cloudy,5.73,31.03,0,0,3.4518,1.9337,0,1
0.5,1.0,2.0,5,0,Low,Foggy,7.62,30.0,0,1,15.24,2.0,0,0
10.88,22.96,1.0,12,1,High,Clear,45.38,28.43,0,0,4.171,2.1103,1,2
10.28,17.51,2.0,3,1,Low,Rainy,31.32,35.23,0,1,3.0467,1.7033,1,0
1.17,3.5,1.0,12,1,Medium,Clear,7.3,20.06,0,0,6.2393,2.9915,0,2
14.47,27.01,2.0,16,1,Medium,Rainy,52.45,32.14,0,0,3.6247,1.8666,1,2
1.35,6.79,1.0,0,1,Low,Clear,9.38,11.93,0,1,6.9481,5.0296,0,0
2.87,7.14,1.0,4,0,High,Clear,17.08,24.12,0,1,5.9512,2.4878,0,0
2.29,4.41,1.0,23,0,High,Cloudy,15.71,31.16,0,1,6.8603,1.9258,0,3
3.73,10.82,4.0,16,0,Medium,Cloudy,20.0,20.68,0,0,5.3619,2.9008,0,2
2.35,5.21,4.0,17,0,Medium,Clear,12.07,27.06,1,0,5.1362,2.217,0,2
5.37,15.74,3.0,6,0,High,Clear,28.35,20.47,0,0,5.2793,2.9311,1,1
4.19,7.78,2.0,15,0,Medium,Clear,14.83,32.31,0,0,3.5394,1.8568,0,2
0.5,1.0,1.0,11,1,Medium,Foggy,4.95,30.0,0,0,9.9,2.0,0,1
1.23,4.01,4.0,13,0,Low,Clear,4.51,18.4,0,0,3.6667,3.2602,0,2
0.5,1.0,4.0,18,1,Very High,Cloudy,10.78,30.0,1,0,21.56,2.0,0,3
7.86,15.24,2.0,10,1,Medium,Clear,26.52,30.94,0,0,3.374,1.9389,1,1
0.5,10.58,4.0,11,0,Medium,Clear,7.16,2.84,0,0,14.32,21.16,0,1
14.48,34.02,2.0,12,0,High,Clear,60.88,25.54,0,0,4.2044,2.3494,1,2
5.74,9.04,1.0,7,1,Medium,Rainy,26.01,38.1,1,0,4.5314,1.5749,1,1
5.99,8.96,5.0,0,0,Low,Clear,19.26,40.11,0,1,3.2154,1.4958,1,0
6.6,15.56,1.0,8,0,High,Rainy,37.62,25.45,1,0,5.7,2.3576,1,1
1.5,1.43,2.0,1,0,Low,Clear,6.29,62.94,0,1,4.1933,0.9533,0,0
1.76,1.0,1.0,13,0,Medium,Rainy,8.63,105.6,0,0,4.9034,0.5682,0,2
3.07,5.05,2.0,12,0,Medium,Cloudy,12.88,36.48,0,0,4.1954,1.645,0,2
7.2,13.31,2.0,15,0,Medium,Clear,25.62,32.46,0,0,3.5583,1.8486,1,2
1.89,1.51,2.0,1,0,High,Clear,13.44,75.1,0,1,7.1111,0.7989,0,0
0.99,1.0,1.0,3,0,High,Clear,8.13,59.4,0,1,8.2121,1.0101,0,0
0.5,1.0,2.0,15,0,Medium,Clear,4.68,30.0,0,0,9.36,2.0,0,2
12.41,23.74,1.0,2,1,Medium,Clear,42.11,31.36,0,1,3.3932,1.913,1,0
2.82,4.2,1.0,3,1,Medium,Clear,14.29,40.29,0,1,5.0674,1.4894,0,0
1.17,1.0,1.0,5,0,Very High,Clear,13.93,70.2,0,1,11.906,0.8547,0,0
1.26,2.7,4.0,22,0,Low,Clear,7.9,28.0,0,1,6.2698,2.1429,0,3
9.56,15.43,2.0,4,1,Low,Foggy,29.51,37.17,0,1,3.0868,1.614,1,0
8.24,23.68,5.0,17,1,Very High,Rainy,62.31,20.88,1,0,7.5619,2.8738,1,2
12.21,34.88,2.0,2,0,Very High,Clear,72.12,21.0,0,1,5.9066,2.8567,1,0
9.42,17.47,3.0,10,1,Medium,Clear,31.65,32.35,0,0,3.3599,1.8546,1,1
1.36,1.0,1.0,18,0,Medium,Clear,8.83,81.6,1,0,6.4926,0.7353,0,3
2.23,4.04,1.0,13,0,Medium,Clear,8.98,33.12,0,0,4.0269,1.8117,0,2
14.77,26.91,1.0,20,1,Medium,Foggy,54.76,32.93,1,0,3.7075,1.8219,1,3
1.88,3.38,1.0,10,0,Medium,Rainy,11.97,33.37,0,0,6.367,1.7979,0,1
0.6,2.67,1.0,20,0,Low,Rainy,7.01,13.48,1,0,11.6833,4.45,0,3
9.72,15.82,1.0,3,1,Medium,Cloudy,35.31,36.86,0,1,3.6327,1.6276,1,0
4.12,8.08,1.0,23,0,Medium,Cloudy,14.85,30.59,0,1,3.6044,1.9612,0,3
8.4,13.91,3.0,5,0,Medium,Rainy,34.78,36.23,0,1,4.1405,1.656,1,0
0.76,4.91,1.0,16,0,High,Rainy,9.85,9.29,0,0,12.9605,6.4605,0,2
2.39,4.8,1.0,18,0,Medium,Cloudy,12.06,29.88,1,0,5.046,2.0084,0,3
3.29,2.85,2.0,12,0,Medium,Cloudy,11.46,69.26,0,0,3.4833,0.8663,0,2
4.12,5.71,2.0,21,0,Low,Clear,10.46,43.29,0,0,2.5388,1.3859,0,3
0.5,1.0,4.0,9,0,Medium,Clear,9.08,30.0,1,0,18.16,2.0,0,1
5.49,12.84,3.0,10,0,High,Foggy,28.81,25.65,0,0,5.2477,2.3388,1,1
1.05,1.0,1.0,5,0,Medium,Foggy,10.16,63.0,0,1,9.6762,0.9524,0,0
4.1,12.8,1.0,1,0,Very High,Rainy,33.4,19.22,0,1,8.1463,3.122,0,0
3.46,6.81,1.0,0,0,Medium,Clear,14.85,30.48,0,1,4.2919,1.9682,0,0
11.86,15.36,5.0,10,0,Low,Clear,29.38,46.33,0,0,2.4772,1.2951,1,1
13.0,25.14,2.0,15,1,Medium,Clear,42.82,31.03,0,0,3.2938,1.9338,1,2
1.33,7.28,1.0,2,0,High,Cloudy,13.68,10.96,0,1,10.2857,5.4737,0,0
3.65,6.44,1.0,4,0,Medium,Rainy,19.42,34.01,0,1,5.3205,1.7644,0,0
3.74,10.46,1.0,14,0,High,Foggy,22.68,21.45,0,0,6.0642,2.7968,0,2
1.31,1.0,1.0,14,1,High,Rainy,9.37,78.6,0,0,7.1527,0.7634,0,2
12.81,20.15,3.0,3,0,Low,Clear,32.12,38.14,0,1,2.5074,1.573,1,0
9.83,13.61,2.0,22,1,Low,Clear,26.81,43.34,0,1,2.7274,1.3845,1,3
1.69,2.63,2.0,3,0,Medium,Foggy,10.38,38.56,0,1,6.142,1.5562,0,0
3.65,6.67,1.0,7,1,Low,Rainy,16.7,32.83,1,0,4.5753,1.8274,0,1
0.89,1.18,1.0,6,0,Medium,Cloudy,6.89,45.25,0,0,7.7416,1.3258,0,1
7.92,15.18,2.0,16,1,High,Clear,34.38,31.3,0,0,4.3409,1.9167,1,2
1.04,5.0,2.0,14,1,Medium,Cloudy,5.36,12.48,0,0,5.1538,4.8077,0,2
12.14,21.08,1.0,12,0,Medium,Clear,38.88,34.55,0,0,3.2026,1.7364,1,2
3.96,6.2,3.0,3,0,Low,Clear,13.78,38.32,0,1,3.4798,1.5657,0,0
6.91,16.34,1.0,21,0,High,Cloudy,31.61,25.37,0,0,4.5745,2.3647,1,3
6.46,12.38,1.0,21,0,Medium,Snowy,25.03,31.31,0,0,3.8746,1.9164,1,3
1.53,5.17,2.0,16,0,Medium,Clear,7.17,17.76,0,0,4.6863,3.3791,0,2
3.81,9.84,1.0,13,0,High,Cloudy,19.38,23.23,0,0,5.0866,2.5827,0,2
14.82,25.42,2.0,13,0,Medium,Cloudy,48.36,34.98,0,0,3.2632,1.7152,1,2
8.27,7.21,1.0,16,1,Low,Cloudy,20.97,68.82,0,0,2.5357,0.8718,1,2
8.42,24.3,1.0,7,1,Very High,Clear,51.52,20.79,1,0,6.1188,2.886,1,1
17.95,31.15,2.0,12,1,Medium,Clear,56.4,34.57,0,0,3.1421,1.7354,2,2
20.19,35.76,4.0,21,1,Medium,Clear,65.02,33.88,0,0,3.2204,1.7712,2,3
0.8,2.99,1.0,15,0,Very High,Clear,9.24,16.05,0,0,11.55,3.7375,0,2
6.28,15.57,1.0,15,1,High,Clear,28.68,24.2,0,0,4.5669,2.4793,1,2
10.79,22.48,2.0,5,0,Medium,Foggy,40.95,28.8,0,1,3.7952,2.0834,1,0
11.32,29.6,1.0,21,0,High,Cloudy,52.4,22.95,0,0,4.629,2.6148,1,3
7.47,14.48,1.0,23,0,Medium,Clear,26.16,30.95,0,1,3.502,1.9384,1,3
1.46,1.0,1.0,3,1,Low,Foggy,9.49,87.6,0,1,6.5,0.6849,0,0
12.77,22.15,1.0,2,0,Medium,Clear,43.42,34.59,0,1,3.4002,1.7345,1,0
10.19,18.02,1.0,5,0,Medium,Clear,34.71,33.93,0,1,3.4063,1.7684,1,0
0.72,3.74,5.0,3,0,High,Clear,10.52,11.55,0,1,14.6111,5.1944,0,0
4.99,6.48,3.0,17,0,Low,Rainy,16.19,46.2,1,0,3.2445,1.2986,0,2
1.53,5.48,5.0,5,1,High,Cloudy,15.89,16.75,0,1,10.3856,3.5817,0,0
3.29,3.12,6.0,4,0,Medium,Clear,13.03,63.27,0,1,3.9605,0.9483,0,0
0.5,1.51,1.0,8,0,Medium,Clear,7.2,19.87,1,0,14.4,3.02,0,1
4.09,6.17,1.0,10,0,Medium,Cloudy,16.17,39.77,0,0,3.9535,1.5086,0,1
6.39,13.03,2.0,5,0,Medium,Cloudy,25.13,29.42,0,1,3.9327,2.0391,1,0
7.73,13.98,4.0,15,0,Medium,Rainy,28.62,33.18,0,0,3.7025,1.8085,1,2
8.71,17.93,1.0,18,0,Medium,Cloudy,35.06,29.15,1,0,4.0253,2.0586,1,3
14.48,32.8,1.0,10,0,High,Cloudy,62.57,26.49,0,0,4.3211,2.2652,1,1
1.94,3.59,1.0,20,0,Medium,Rainy,12.61,32.42,1,0,6.5,1.8505,0,3
1.03,4.01,1.0,14,0,High,Cloudy,9.33,15.41,0,0,9.0583,3.8932,0,2
15.26,35.28,1.0,23,0,High,Clear,67.19,25.95,0,1,4.403,2.3119,2,3
1.36,3.28,1.0,8,1,High,Clear,11.11,24.88,1,0,8.1691,2.4118,0,1
5.56,7.26,5.0,18,0,Medium,Clear,21.69,45.95,1,0,3.9011,1.3058,1,3
0.82,10.58,5.0,8,0,High,Clear,11.05,4.65,1,0,13.4756,12.9024,0,1
2.89,4.92,1.0,22,0,Medium,Clear,12.93,35.24,0,1,4.474,1.7024,0,3
8.13,24.11,2.0,3,0,Very High,Clear,50.57,20.23,0,1,6.2202,2.9656,1,0
3.45,5.42,1.0,9,1,Low,Clear,12.89,38.19,1,0,3.7362,1.571,0,1
0.54,3.38,4.0,18,0,Low,Clear,6.8,9.59,1,0,12.5926,6.2593,0,3
6.38,10.08,1.0,14,0,Low,Cloudy,16.88,37.98,0,0,2.6458,1.5799,1,2
7.15,11.84,1.0,18,1,High,Clear,34.66,36.23,1,0,4.8476,1.6559,1,3
8.46,14.03,1.0,1,1,Low,Cloudy,23.8,36.18,0,1,2.8132,1.6584,1,0
2.36,3.94,1.0,9,0,High,Clear,17.77,35.94,1,0,7.5297,1.6695,0,1
3.63,8.57,1.0,18,0,Medium,Clear,17.35,25.41,1,0,4.7796,2.3609,0,3
14.85,28.47,2.0,16,0,Medium,Cloudy,49.41,31.3,0,0,3.3273,1.9172,1,2
1.73,4.56,1.0,19,1,Medium,Cloudy,12.53,22.76,1,0,7.2428,2.6358,0,3
14.03,22.05,2.0,23,1,Low,Rainy,41.03,38.18,0,1,2.9244,1.5716,1,3
6.62,23.65,4.0,20,1,Very High,Clear,47.45,16.79,1,0,7.1677,3.5725,1,3
11.49,27.76,2.0,1,0,High,Cloudy,55.03,24.83,0,1,4.7894,2.416,1,0
10.0,16.19,1.0,18,0,Medium,Clear,33.55,37.06,1,0,3.355,1.619,1,3
1.86,4.93,2.0,16,1,Low,Cloudy,7.72,22.64,0,0,4.1505,2.6505,0,2
6.73,11.76,1.0,17,0,Medium,Clear,26.51,34.34,1,0,3.9391,1.7474,1,2
16.18,26.96,1.0,16,1,Low,Rainy,46.12,36.01,0,0,2.8504,1.6663,2,2
4.53,13.62,1.0,1,0,High,Cloudy,28.52,19.96,0,1,6.2958,3.0066,0,0
4.81,6.46,2.0,0,0,Medium,Snowy,22.09,44.67,0,1,4.5925,1.343,0,0
1.23,1.94,1.0,10,1,High,Foggy,9.28,38.04,0,0,7.5447,1.5772,0,1
3.95,8.61,1.0,9,0,Low,Cloudy,14.47,27.53,1,0,3.6633,2.1797,0,1
3.08,7.28,5.0,15,0,High,Clear,18.4,25.38,0,0,5.974,2.3636,0,2
16.21,23.77,1.0,23,0,Low,Clear,41.01,40.92,0,1,2.5299,1.4664,2,3
17.05,29.61,1.0,4,0,Medium,Cloudy,58.93,34.55,0,1,3.4563,1.7367,2,0
3.45,4.13,1.0,23,0,Medium,Snowy,20.16,50.12,0,1,5.8435,1.1971,0,3
0.7,1.78,2.0,22,0,Medium,Rainy,8.89,23.6,0,1,12.7,2.5429,0,3
10.32,20.75,1.0,11,1,Medium,Clear,32.99,29.84,0,0,3.1967,2.0107,1,1
2.99,2.63,1.0,3,1,Medium,Cloudy,12.75,68.21,0,1,4.2642,0.8796,0,0
12.22,24.57,2.0,22,0,Medium,Clear,41.71,29.84,0,1,3.4133,2.0106,1,3
4.68,9.76,1.0,5,1,Low,Cloudy,15.97,28.77,0,1,3.4124,2.0855,0,0
5.31,9.23,2.0,18,0,Low,Clear,18.11,34.52,1,0,3.4105,1.7382,1,3
12.04,25.88,1.0,8,1,Medium,Clear,43.18,27.91,1,0,3.5864,2.1495,1,1
3.85,6.49,2.0,11,1,Low,Clear,13.96,35.59,0,0,3.626,1.6857,0,1
4.68,11.61,2.0,14,0,High,Rainy,22.56,24.19,0,0,4.8205,2.4808,0,2
3.78,9.48,1.0,15,0,High,Cloudy,19.85,23.92,0,0,5.2513,2.5079,0,2
3.66,9.58,2.0,12,0,Medium,Clear,16.01,22.92,0,0,4.3743,2.6175,0,2
5.97,14.96,1.0,20,1,High,Clear,30.28,23.94,1,0,5.072,2.5059,1,3
13.24,23.77,1.0,23,0,Medium,Rainy,49.31,33.42,0,1,3.7243,1.7953,1,3
3.59,6.23,1.0,6,0,Low,Foggy,12.94,34.57,0,0,3.6045,1.7354,0,1
5.94,12.0,1.0,22,0,Medium,Rainy,28.76,29.7,0,1,4.8418,2.0202,1,3
8.89,20.24,1.0,19,1,High,Clear,45.21,26.35,1,0,5.0855,2.2767,1,3
2.51,5.81,2.0,3,1,Low,Clear,10.14,25.92,0,1,4.0398,2.3147,0,0
2.6,5.06,1.0,10,0,Medium,Clear,12.81,30.83,0,0,4.9269,1.9462,0,1
10.29,20.31,3.0,5,1,Medium,Cloudy,39.25,30.4,0,1,3.8144,1.9738,1,0
6.89,11.47,2.0,9,1,Medium,Clear,25.89,36.04,1,0,3.7576,1.6647,1,1
8.35,13.7,1.0,6,0,Medium,Foggy,28.78,36.57,0,0,3.4467,1.6407,1,1
0.5,1.0,1.0,6,0,Low,Rainy,6.12,30.0,0,0,12.24,2.0,0,1
7.7,11.39,1.0,3,0,Low,Clear,24.08,40.56,0,1,3.1273,1.4792,1,0
5.7,13.87,1.0,2,0,Medium,Cloudy,24.1,24.66,0,1,4.2281,2.4333,1,0
6.31,14.58,4.0,23,0,High,Cloudy,33.79,25.97,0,1,5.355,2.3106,1,3
3.56,7.42,1.0,6,0,Medium,Cloudy,14.64,28.79,0,0,4.1124,2.0843,0,1
0.68,3.02,2.0,3,0,Medium,Rainy,11.41,13.51,0,1,16.7794,4.4412,0,0
1.72,2.51,5.0,12,0,Medium,Clear,7.55,41.12,0,0,4.3895,1.4593,0,2
4.2,9.98,1.0,16,0,Medium,Clear,15.2,25.25,0,0,3.619,2.3762,0,2
5.03,8.68,2.0,6,1,Low,Cloudy,13.13,34.77,0,0,2.6103,1.7256,1,1
0.5,1.0,3.0,16,1,Low,Cloudy,3.72,30.0,0,0,7.44,2.0,0,2
0.5,1.0,2.0,3,0,Low,Clear,4.71,30.0,0,1,9.42,2.0,0,0
10.1,19.11,4.0,10,1,Medium,Clear,33.0,31.71,0,0,3.2673,1.8921,1,1
6.18,9.93,1.0,2,0,Low,Clear,19.6,37.34,0,1,3.1715,1.6068,1,0
5.69,13.16,3.0,10,1,Medium,Clear,23.24,25.94,0,0,4.0844,2.3128,1,1
2.23,5.25,5.0,2,0,Medium,Cloudy,14.59,25.49,0,1,6.5426,2.3543,0,0
10.92,18.51,1.0,11,0,Medium,Clear,40.7,35.4,0,0,3.7271,1.6951,1,1
1.47,1.85,2.0,0,0,High,Clear,11.71,47.68,0,1,7.966,1.2585,0,0
1.69,3.79,2.0,3,0,Medium,Clear,10.86,26.75,0,1,6.426,2.2426,0,0
